"gameId","playId","nflId_def","eps_tackling"
2018101407,1990,306,0.0412656511914131
2018093009,4879,306,-0.0405591090567798
2018120901,545,1302,0.0490894834228561
2018120901,2756,1302,-0.033903149667455
2018122311,3098,1302,-0.0823422151982859
2018120901,3115,1302,-0.198881494135495
2018120901,996,1302,-0.517617947264822
2018091001,694,1302,-0.518616798733296
2018092310,2481,1302,-2.44716207309987
2018102105,100,2307,0.298524808548023
2018120210,1722,2307,0.21499825413301
2018092305,2470,2307,0.142702004236529
2018102105,2712,2307,0.0597129485640264
2018101412,1481,2307,0.0472063504424508
2018100100,4106,2307,0.0468566070594945
2018120210,3575,2307,-0.0106777051721032
2018100705,3883,2307,-0.0121688969110418
2018102105,470,2307,-0.0576359949120652
2018092305,2429,2307,-0.44645265588709
2018111105,2700,2307,-0.465862512577238
2018120600,1022,2354,0.222306843886278
2018110500,2323,2354,0.171487529770836
2018092304,176,2354,0.134111523461994
2018123011,409,2354,0.0845422765350966
2018092304,2454,2354,0.0644229146397373
2018090903,1947,2354,0.060854397736024
2018112600,1947,2354,0.0528429416172535
2018093007,276,2354,0.0503323206501629
2018111804,1069,2354,0.0189857316529101
2018111108,2099,2354,0.0127985133862583
2018123011,1005,2354,-0.00444327216289153
2018102100,2567,2354,-0.0311962993695167
2018111804,2994,2354,-0.43014201415572
2018111108,978,2354,-0.631808076437668
2018120600,3357,2354,-0.686800617925916
2018111108,1179,2354,-0.694986614772338
2018112600,2966,2354,-0.897909963089991
2018120200,1935,4365,0.399372754637963
2018102101,201,4365,0.331822127619206
2018112500,2826,4365,0.181807551488678
2018110400,3445,4365,0.0875026671423158
2018122201,3842,4365,-0.0561033136292177
2018093012,1916,4365,-0.10059410481361
2018120905,98,4365,-0.147090182088548
2018110400,809,4365,-0.149894982369896
2018120200,195,4365,-0.191010972918185
2018100703,1701,4365,-0.217289998581537
2018123000,3766,4365,-1.0676652394496
2018111108,1321,71251,1.93220927727189
2018112505,1419,71251,0.575182493193577
2018101412,2441,71251,0.514132811654045
2018100400,2944,71251,0.360997419762286
2018102102,898,71251,0.357888690659221
2018100400,3953,71251,0.318136785837226
2018093006,2782,71251,0.278464893757628
2018112505,126,71251,0.200030476550167
2018120212,1647,71251,0.179515679760534
2018102900,2068,71251,0.0965946080406862
2018102900,2023,71251,0.0813797386531794
2018112505,3912,71251,0.00841750154065277
2018091612,413,71251,-0.00451114880857761
2018120906,2807,71251,-0.0131598319125258
2018100400,2055,71251,-0.202318729310844
2018102900,4057,71251,-0.262553200475184
2018110410,386,71251,-0.444571325484736
2018093006,3623,71251,-0.490793761669329
2018120212,441,71251,-0.616507990566442
2018112505,2669,71251,-0.70314561124826
2018102100,3008,71423,1.30419581903313
2018101411,965,71423,0.039192405911133
2018112200,3057,71441,0.318588335056072
2018091000,494,71441,0.0967996675836564
2018100704,2544,71441,0.0919149690012757
2018092313,3403,71441,0.0346698734187135
2018111100,178,71441,-0.128206991425063
2018120911,3895,71441,-0.149528065190713
2018111100,1055,71441,-2.11414379775027
2018102108,2793,79848,0.61759868007324
2018101100,3564,79848,0.595480330710341
2018100709,3521,79848,0.463725111824308
2018092308,2215,79848,0.342137777479159
2018093007,4231,79848,0.263417740011408
2018120912,1779,79848,0.149477117768775
2018120912,4321,79848,0.0941783485265908
2018122310,1785,79848,0.0820678850670918
2018090600,1916,79848,0.074423150710179
2018101100,3813,79848,0.0670916131229135
2018102108,3199,79848,0.00855812336393785
2018120300,927,79848,-0.0151109397105387
2018092308,2829,79848,-0.0479488106285391
2018121611,1835,79848,-0.0559271538500798
2018090600,75,79848,-0.13760810562745
2018121611,3878,79848,-0.149553309040048
2018102800,1180,79848,-0.189770287602866
2018101100,2834,79848,-0.313502323002341
2018120912,1306,79848,-0.339571012521212
2018101100,287,79848,-0.422841795421654
2018121611,3399,79848,-0.476221087646321
2018120300,1932,79848,-0.665699622307459
2018111809,2324,79848,-0.802504975544672
2018091602,1976,80431,0.22508824261059
2018101500,2401,80431,-0.142574021609229
2018102810,2557,80431,-0.889342781021528
2018101408,474,80668,1.28843612186467
2018120209,3169,80668,0.92857504106639
2018110402,947,80668,0.585958458423614
2018121700,1248,80668,0.548879924534237
2018121700,1170,80668,0.387981278287267
2018101408,2204,80668,0.331176249281122
2018110402,972,80668,0.318469720210133
2018112502,3013,80668,0.236836667903374
2018102801,1793,80668,0.116907169025304
2018120209,2222,80668,0.110917553979281
2018102102,4750,89756,4.30303897537529
2018121610,3492,89756,1.68217291566608
2018101412,2586,89756,0.876800577800555
2018120212,3624,89756,0.229932237848867
2018112505,1827,89756,0.107417441985378
2018102102,4256,89756,0.0784150830143694
2018100400,4405,89756,0.0505072061372909
2018102102,3209,89756,0.0309250591498873
2018120906,1240,89756,0.0157632203436808
2018120212,772,89756,-0.114563390740573
2018093006,2184,89756,-0.220753003417976
2018100400,3750,89756,-0.257730967862295
2018092313,2314,89756,-0.490163071716088
2018120906,470,89756,-0.681876719367901
2018092313,751,89756,-0.706045800115425
2018121610,2279,89756,-0.903583642195438
2018102103,1076,238227,4.94500841937224
2018112504,2114,238227,3.37508155591174
2018102103,3174,238227,1.64809362188655
2018112504,2430,238227,0.645739205571791
2018101406,542,238227,0.318589211694881
2018102808,968,238227,0.0179614659917715
2018122300,181,238227,-0.00987807340962554
2018111804,2747,238227,-0.144961171064784
2018101406,3394,238227,-0.616139104725364
2018092304,1780,494259,0.346343823172255
2018101410,142,494259,0.216750987983007
2018102104,2891,494259,0.166759346272574
2018093005,1063,494259,0.153183567029983
2018111104,1122,494259,0.135578594277878
2018111810,2265,494259,0.0583337699643597
2018091612,2662,494259,-0.0094006904825138
2018111104,196,494259,-0.148964735534778
2018091612,3733,494259,-1.53072200899132
2018112501,875,494259,-1.96645796496568
2018102101,624,494261,0.342946879010194
2018111101,3396,494261,0.147475597155334
2018102811,3164,494261,-0.0178215396660655
2018100800,563,494261,-2.15649930798449
2018121608,3506,494277,1.74192890074434
2018121608,4164,494277,0.392973585669506
2018102100,1726,494277,-0.176500089515315
2018100400,2992,494287,5.38350477461777
2018120212,1434,494287,0.185157974635628
2018091612,282,494287,0.131628269174095
2018100400,3842,494287,0.115345984365381
2018092313,568,494287,0.0815418959704906
2018090905,3621,494287,0.0777496540520566
2018112505,3842,494287,0.0112653156679426
2018120906,3627,494287,0.0032193225580307
2018091612,1667,494287,0.000458573133488849
2018120906,3237,494287,9.02076406781305e-05
2018111108,2738,494287,4.04653086993889e-06
2018122308,3957,494287,-0.0575261335278037
2018100400,3818,494287,-0.0850453577272026
2018102900,4487,494287,-0.235563292144592
2018091612,3236,494287,-0.269206409371331
2018120212,392,494287,-0.416021555678125
2018093006,3713,494287,-1.47965846240126
2018102102,1799,494289,0.379774262392734
2018102102,1889,494289,0.342918364326423
2018111100,4224,494289,0.148126235749386
2018123005,3830,494289,0.0291328126655254
2018121603,4266,494289,-0.0285166586550689
2018120901,2400,494289,-0.0324315760401547
2018110401,2521,494289,-0.155515856724918
2018122312,1980,494289,-1.45725274790575
2018120910,2403,494307,0.405561496206137
2018100100,2128,494307,0.212355123124351
2018112509,1849,494307,0.172570329637453
2018101409,3252,494307,0.146062977728803
2018112509,3783,494307,0.142872545624257
2018111808,292,494307,0.00476665934730036
2018121501,144,494307,-0.126705533020758
2018120910,2455,494307,-0.715584132842109
2018112509,309,494307,-1.63004596981423
2018121300,1482,496723,0.370074226119764
2018121300,523,496723,-0.0895754557417658
2018121610,3036,496727,0.233319543078781
2018123009,2227,496727,0.128950503215466
2018110800,2914,496727,0.0870345453938142
2018110400,481,496727,0.0848458891057775
2018110800,3177,496727,0.0190445801675743
2018121610,3815,496727,-0.0163484502381064
2018110800,2431,496727,-0.0419997656076881
2018101401,1471,496733,0.274535337444177
2018102807,1032,496733,0.236872799494615
2018102807,3640,496733,0.101463912574035
2018090901,1306,496733,0.0901045462011734
2018120208,738,496733,-0.138374584849474
2018100707,3724,496733,-0.149945443014597
2018112509,1673,496733,-0.159620172046651
2018120208,2490,496733,-0.304950128321579
2018110400,1902,496733,-0.360036074246435
2018112509,1109,496733,-0.414560758925958
2018122313,2480,496733,-0.491329304445954
2018101401,1112,496733,-0.499404214576885
2018090905,2433,496735,5.03038258417483
2018102500,1859,496735,0.182301341028216
2018090905,963,496735,0.179772254854218
2018120904,1427,496735,0.150745945752638
2018110407,1031,496735,0.109642323346849
2018120904,3089,496735,0.0830706928741012
2018120204,3971,496735,0.0671077938057525
2018110407,1925,496735,0.0479481237866627
2018102104,2581,496735,0.0213058695415147
2018102500,4123,496735,-0.0194299591477272
2018102104,3378,496735,-0.123664132699752
2018102500,2829,496735,-0.258222021184232
2018100712,4111,496735,-0.664115189122672
2018120904,3620,496735,-1.78494300346414
2018121607,526,496739,0.314898923049018
2018102500,2655,496739,0.260963798796939
2018091604,2858,496739,0.203463388941108
2018090903,3029,496739,0.141171358204935
2018111103,3707,496739,0.109091845768858
2018100702,2015,496739,0.0830075323209094
2018120906,3834,496739,0.0122849682586993
2018111103,3199,496739,0.0030179635855698
2018120206,2727,496739,0.000100275769259195
2018112504,4073,496739,-0.00857197267677812
2018102106,1299,496739,-0.367752157089819
2018112600,250,496828,-0.159232785253763
2018102110,961,496937,0.178316570281067
2018090910,725,496937,0.109581433143542
2018091613,587,496937,0.0150859421404525
2018090910,1876,496937,-0.839726642174383
2018111900,5256,1037374,0.490638126832841
2018092700,2115,1037374,0.233337486030661
2018091609,3167,1037374,0.0698005572329844
2018111900,3163,1037374,-0.0514673438838259
2018111900,4553,1037374,-0.0914820371049914
2018111900,4855,1037374,-0.15189104159888
2018092700,2184,1037374,-0.410654200850048
2018092700,2696,1037374,-0.43097007306914
2018111900,2170,1037374,-0.577661404833204
2018092700,3810,1037374,-0.936235543109776
2018123014,4206,1037374,-4.42902156829282
2018092311,2246,2495108,0.434939232727213
2018102102,2300,2495108,0.260956387752218
2018091700,4104,2495108,0.229356744152984
2018120901,1715,2495108,0.184766076022072
2018120901,4225,2495108,0.0951269070001167
2018110401,4741,2495108,0.0780132437871308
2018111802,3120,2495108,0.0668793863997063
2018122312,762,2495108,0.0169894553883184
2018120207,1009,2495108,0.00986999919952014
2018120207,2405,2495108,-0.0412101471344206
2018111802,4384,2495108,-0.0845833763974825
2018111802,59,2495108,-0.111670622456588
2018110401,4092,2495108,-0.147023868064776
2018112202,3011,2495136,0.264711100228232
2018101400,3436,2495136,0.213049610353002
2018091611,2612,2495153,0.215991132553877
2018093009,812,2495153,0.170843049135531
2018122400,3360,2495153,0.149148589032803
2018111109,3332,2495153,0.148644234104861
2018102808,659,2495153,0.109577479605124
2018102808,1678,2495153,0.106160050119843
2018102808,3440,2495153,0.0300755245399031
2018091001,3315,2495153,0.0127214918558909
2018092306,2567,2495153,-0.00315618267219198
2018100708,2367,2495153,-0.0523839834584274
2018120913,837,2495153,-0.126727469082121
2018123004,1170,2495153,-0.134547948273234
2018111109,2337,2495153,-0.187487062217893
2018112500,3185,2495153,-1.59834786812594
